Reference Year,Facility Name,Facility Province,Facility Description,Reporting Company,CO2 (tonnes),CH4 (tonnes CO2e),N2O (tonnes CO2e),HFC Total (tonnes CO2e),PFC Total (tonnes CO2e),SF6 (tonnes CO2e),Total Emissions (tonnes CO2e)
2021,Gordondale East Gas Plant,Alberta,Oil and gas extraction (except oil sands),Gordondale East Gas Plant,57421.3402,19374.66244,4339.0835,0.0,0.0,0.0,81135.08614
2021,Simonette Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,71998.43717,7485.16188,1631.60235,0.0,0.0,0.0,81115.2014
2021,Ferrier Gas Plant,Alberta,Oil and gas extraction (except oil sands),Ferrier Gas Plant,53212.4841,4943.2796,467.778,0.0,0.0,0.0,58623.5417
2021,Firebag,Alberta,In-situ oil sands extraction,Suncor Energy Oil Sands,5552648.917,14514.54763,14339.0448,0.0,0.0,857.045,5582359.554
2021,Suncor Energy Inc. Oil Sands,Alberta,Mined oil sands extraction,Suncor Energy Oil Sands,7755027.527,261788.2753,36534.73645,224.4736,73.51344,771.975,8054420.501
2021,PETROMET BIGSTONE WEST FIR 14-28-59-22,Alberta,Oil and gas extraction (except oil sands),Repsol S.A.,45448.29163,4356.95008,2373.8965,0.0,0.0,0.0,52179.13821
2021,PETROMET WILD RIVER 10-20 PLANT,Alberta,Oil and gas extraction (except oil sands),Repsol S.A.,46523.11137,13979.021,2623.4788,0.0,0.0,0.0,63125.61117
2021,Tolko High Level Lumber Division,Alberta,Sawmills (except Shingle and Shake Mills),Tolko Industries Ltd.,14894.0246,9407.902,1066.943,0.0,0.0,0.0,25368.8696
2021,Heating Plant,Alberta,Universities,University of Alberta Heating Plant,224962.855,118.6192,303.6635,0.0,0.0,0.0,225385.1377
2021,"Ranger Board, a division of West Fraser Mills Ltd.",Alberta,Particle Board and Fibreboard Mills,West Fraser Mills Ltd.,22656.24113,190.1396,889.605,0.0,0.0,0.0,23735.98573
2021,Whitecourt Electric Power Generating Facility,Alberta,Other Electric Power Generation,Whitecourt Generating Station,1000.96894,1020.2591,2844.5471,0.0,0.0,0.0,4865.77514
2021,ADM AGRI-INDUSTRIES - ADM Lloydminster,Alberta,Oilseed Processing,ADM,61660.6677,69.4344,397.5,0.0,0.0,0.0,62127.6021
2021,Beaver Regional Landfill,Alberta,Waste Treatment and Disposal,Beaver Regional Landfill,3259.00074,26276.81353,7.145195,0.0,0.0,0.0,29542.95946
2021,Algar,Alberta,In-situ oil sands extraction,Connacher Oil and Gas Limited,287463.0204,1349.265876,772.42571,0.0,0.0,0.0,289584.712
2021,Hythe Brainard Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Hythe Brainard Sour Gas Plant,114315.2733,10301.61636,1930.46405,0.0,0.0,0.0,126547.3537
2021,Crossfield Energy Centre,Alberta,Fossil-Fuel Electric Power Generation,Crossfield Energy Centre,157978.8904,365.064,822.5335,0.0,0.0,0.0,159166.4879
2021,CST Coal,Alberta,Bituminous Coal Mining,CST Coal,6524.843949,1421.508984,23.15093,0.0,0.0,0.0,7969.503863
2021,MEG Christina Lake Cogeneration Facility,Alberta,In-situ oil sands extraction,MEG Christina Lake Cogeneration Facility,1292467.803,1842.848,6072.793,0.0,0.0,0.0,1300383.444
2021,Genesee Mine,Alberta,Subbituminous Coal Mining,Genesee Mine,20755.516,19585.1656,429.353,0.0,0.0,0.0,40770.0346
2021,Leismer SAGD Bitumen Battery,Alberta,In-situ oil sands extraction,Leismer SAGD Bitumen Battery,447662.2678,1103.2,662.871,0.0,0.0,0.0,449428.3388
2021,Canfor Green Energy Combined Heat and Power Plant,Alberta,Other Electric Power Generation,Canfor Green Energy Combined Heat and Power Plant,9059.758427,286.629476,1872.398575,0.0,0.0,0.0,11218.78648
2021,Edson O.S.B.,Alberta,Waferboard Mills,Weyerhaeuser Company Ltd.,12397.46,212.66,1266.7,0.0,0.0,0.0,13876.82
2021,Carson Creek GP 4-23,Alberta,Oil and gas extraction (except oil sands),Conifer Energy Inc.,17762.77527,6059.58808,392.16555,0.0,0.0,0.0,24214.5289
2021,Glacier Sour Gas Plant 05-02,Alberta,Oil and gas extraction (except oil sands),Glacier Sour Gas Plant 05-02,186620.7166,45350.5248,4032.0704,0.0,0.0,0.0,236003.3118
2021,Northern Prairie Thermal Electric Power Plant,Alberta,Fossil-Fuel Electric Power Generation,Northern Prairie Thermal Electric Power Plant,347307.6098,846.3336,1812.388,0.0,0.0,0.0,349966.3314
2021,DAPP Power LP Plant,Alberta,Other Electric Power Generation,DAPP Power LP Plant,1053.6479,571.3484,3582.7735,0.0,0.0,0.0,5207.7698
2021,Methanex Medicine Hat Methanol Plant,Alberta,Other Basic Organic Chemical Manufacturing,Methanex,478312.16,1437.716,286.2,0.0,0.0,0.0,480036.076
2021,Peyto Nosehill 11-21-055-20W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,50632.7869,13991.1128,1257.478,0.0,0.0,0.0,65881.3777
2021,Wolf Lake Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,23439.93114,4788.9198,913.95055,0.0,0.0,0.0,29142.80149
2021,Shepard Landfill,Alberta,Waste Treatment and Disposal,City of Calgary,2832.0,23526.384,28.5405,0.0,0.0,0.0,26386.9245
2021,Musreau Gas Plant,Alberta,Oil and gas extraction (except oil sands),Musreau Gas Plant,46547.022,12089.252,871.85,0.0,0.0,0.0,59508.124
2021,Kaybob Gas Plant,Alberta,Oil and gas extraction (except oil sands),Kaybob Gas Plant,40734.74697,4716.019,1350.9117,0.0,0.0,0.0,46801.67767
2021,Central Heating and Cooling Plant,Alberta,Universities,Central Heating and Cooling Plant,73646.2743,453.6196,483.89,0.0,0.0,0.0,74583.7839
2021,Mackay River Commercial Program,Alberta,In-situ oil sands extraction,Mackay River Commercial Program,547834.2677,3461.7604,770.7525,0.0,0.0,0.329,552067.1096
2021,Apex Utilities Inc.,Alberta,Natural Gas Distribution,Apex Utilities Inc.,2335.63,46529.28,15.9,0.0,0.0,0.0,48880.81
2021,Kirby South 13-21-73-7W4,Alberta,In-situ oil sands extraction,Canadian Natural Resources Limited,572459.9202,2000.774524,788.109205,0.0,0.0,0.0,575248.8039
2021,Spyhill Landfill,Alberta,Waste Treatment and Disposal,City of Calgary,2994.0,39005.092,31.27,0.0,0.0,0.0,42030.362
2021,Kearl Oil Sands Processing Plant and Mine,Alberta,Mined oil sands extraction,Imperial Oil Resources Limited,3067380.029,22086.2061,9615.6999,114.6129,0.0,1.927,3099198.476
2021,Kaybob East 16-03,Alberta,Oil and gas extraction (except oil sands),Kaybob East 16-03,15111.9031,2680.7228,273.9305,0.0,0.0,0.0,18066.5564
2021,Kaybob West 07-14,Alberta,Oil and gas extraction (except oil sands),Kaybob West 07-14,23369.2404,5371.0748,513.517,0.0,0.0,0.0,29253.8322
2021,Saxon 10-19,Alberta,Oil and gas extraction (except oil sands),Saxon 10-19,12374.4101,6858.5608,237.2545,0.0,0.0,0.0,19470.2254
2021,03-22-78-12-W6M,Alberta,Oil and gas extraction (except oil sands),03-22-78-12-W6M,168745.3445,45197.31555,3692.570155,0.0,0.0,0.0,217635.2302
2021,Wembley Gas Plant,Alberta,Oil and gas extraction (except oil sands),NuVista Energy Ltd.,43342.70238,3722.5258,224.4709,0.0,0.0,0.0,47289.69908
2021,Shepard Energy Centre,Alberta,Fossil-Fuel Electric Power Generation,Shepard Energy Centre,2070513.144,4338.9444,10310.7525,0.0,0.0,0.0,2085162.841
2021,Kakwa River Gas Plant 08-13-063-05W6,Alberta,Oil and gas extraction (except oil sands),Kakwa River Gas Plant 08-13-063-05W6,117394.0395,10954.9216,1281.5665,0.0,0.0,0.0,129630.5276
2021,Redwater Fractionation and Storage Facility,Alberta,Oil and gas extraction (except oil sands),Redwater Fractionation and Storage Facility,129640.0,3882.76,540.6,0.0,0.0,0.0,134063.36
2021,Saturn Deepcut Gas Plant 12-36,Alberta,Oil and gas extraction (except oil sands),Saturn Deepcut Gas Plant 12-36,122614.3548,2748.6788,831.1725,0.0,0.0,0.0,126194.2061
2021,Peyto Swanson 12-31-053-19W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,64911.1488,19779.116,3160.602,0.0,0.0,0.0,87850.8668
2021,Slave Lake Pulp,Alberta,Mechanical Pulp Mills,Slave Lake Pulp,59078.4811,8895.10132,4556.3464,0.0,0.0,0.0,72529.92882
2021,Tourmaline Banshee Plant (15-12-050-21 W5M),Alberta,Oil and gas extraction (except oil sands),Tourmaline Banshee Plant (15-12-050-21 W5M),68032.79138,6421.345532,454.70502,0.0,0.0,0.0,74908.84193
2021,Spirit River 06-03-078-07 W6,Alberta,Oil and gas extraction (except oil sands),Spirit River 06-03-078-07 W6,40443.94136,3618.554856,233.74696,0.0,0.0,0.0,44296.24317
2021,Tourmaline Musreau Gas Plant (08-13-062-06 W6M),Alberta,Oil and gas extraction (except oil sands),Tourmaline Musreau Gas Plant (08-13-062-06 W6M),64335.8205,5689.291776,430.62712,0.0,0.0,0.0,70455.73939
2021,Tourmaline Wildriver Gas Plant (14-20-056-23 W5M),Alberta,Oil and gas extraction (except oil sands),Tourmaline Wildriver Gas Plant (14-20-056-23 W5M),85002.1525,9117.5728,566.782,0.0,0.0,0.0,94686.5073
2021,Gordondale Sour Gas Plant 16-31,Alberta,Oil and gas extraction (except oil sands),Gordondale Sour Gas Plant 16-31,86861.3244,25069.06584,9923.09725,0.0,0.0,0.0,121853.4875
2021,AOC Hangingstone SAGD,Alberta,In-situ oil sands extraction,AOC Hangingstone SAGD,305339.7493,2715.4288,467.884,0.0,0.0,0.846,308523.9081
2021,Ferrier Comp Stn 13-05,Alberta,Oil and gas extraction (except oil sands),Ferrier Comp Stn 13-05,63530.33918,9596.7606,4190.60665,0.0,0.0,0.0,77317.70643
2021,Fort Saskatchewan Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,120610.7579,553.60256,546.2127,0.0,0.0,0.0,121710.5732
2021,JBS Foods Canada Inc.,Alberta,Animal (except Poultry) Slaughtering,JBS Foods Canada Inc.,62462.99,26617.9508,9011.7755,69.796,0.0,0.0,98162.5123
2021,Petyo Oldman North 14-17-055-21W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,50642.9735,15615.4152,511.1585,0.0,0.0,0.0,66769.5472
2021,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,Mined oil sands extraction,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,1635290.575,65265.07428,5794.065735,2202.826779,0.0,114.445,1708666.987
2021,Sundance 15-07,Alberta,Oil and gas extraction (except oil sands),Sundance 15-07,41123.17276,4288.176844,269.543425,0.0,0.0,0.0,45680.89303
2021,Sunrise Thermal,Alberta,In-situ oil sands extraction,Cenovus,1388774.435,3795.7332,1961.5035,0.0,0.0,0.0,1394531.673
2021,West Cadotte Power Plant,Alberta,Fossil-Fuel Electric Power Generation,West Cadotte Power Plant,83664.1314,3984.58816,5426.0128,0.0,0.0,0.0,93074.73236
2021,LINDBERGH SAGD 04-25,Alberta,In-situ oil sands extraction,LINDBERGH SAGD 04-25,443398.0511,4031.314,1004.456,0.0,0.0,0.0,448433.8211
2021,ALBERTA NEWSPRINT,Alberta,Newsprint Mills,ALBERTA NEWSPRINT,229608.7814,5117.7196,1500.8275,0.0,0.0,0.0,236227.3285
2021,Lator #2 01-21-063-02W6,Alberta,Oil and gas extraction (except oil sands),ARC,37071.9,9522.8,3153.5,0.0,0.0,0.0,49748.2
2021,Karr 07-11-064-04W6,Alberta,Oil and gas extraction (except oil sands),ARC,90506.8,9058.0,3657.0,0.0,0.0,0.0,103221.8
2021,Peyto Brazeau 06-12-044-13W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,69020.8912,21436.31,1752.286,0.0,0.0,0.0,92209.4872
2021,Coronation Landfill,Alberta,Waste Treatment and Disposal,Waste Connections of Canada Inc.,1035.4385,65263.562,8.745,0.0,0.0,0.0,66307.7455
2021,Edmonton International Airport,Alberta,Other Support Activities for Air Transportation,Edmonton International Airport,13671.26302,118.50566,91.77692,0.0,0.0,0.0,13881.5456
2021,Kaybob Gas Plant 15-31,Alberta,Oil and gas extraction (except oil sands),Kaybob Gas Plant 15-31,46169.9249,10296.5352,3758.813,0.0,0.0,0.0,60225.2731
2021,Red Deer Batch Plant,Alberta,"Highway, Street and Bridge Construction",Red Deer Batch Plant,3675.761223,2.296336,25.729645,0.0,0.0,0.0,3703.787204
2021,Camrose Batch Plant,Alberta,"Highway, Street and Bridge Construction",Camrose Batch Plant,2597.450763,3.151792,54.49831,0.0,0.0,0.0,2655.100865
2021,Hinton Batch Plant,Alberta,"Highway, Street and Bridge Construction",Hinton Batch Plant,924.533901,0.835072,18.59558,0.0,0.0,0.0,943.964553
2021,Border Paving 20010,Alberta,"Highway, Street and Bridge Construction",Border Paving 20010,1766.226122,1.750028,29.493705,0.0,0.0,0.0,1797.469855
2021,Stony Plain Batch Plant,Alberta,"Highway, Street and Bridge Construction",Stony Plain Batch Plant,337.462868,0.211372,3.21233,0.0,0.0,0.0,340.88657
2021,Portable Plant 020002,Alberta,"Highway, Street and Bridge Construction",Portable Plant 020002,940.126026,0.867356,16.928465,0.0,0.0,0.0,957.921847
2021,Red Deer Main Office,Alberta,Head Offices,Red Deer Main Office,805.259315,1.630888,23.090245,0.0,0.0,0.0,829.980448
2021,Border Paving 20011,Alberta,"Highway, Street and Bridge Construction",Border Paving 20011,301.844662,0.368732,6.587105,0.0,0.0,0.0,308.800499
2021,Red Deer Truck Shop,Alberta,"General Freight Trucking, Local",Red Deer Truck Shop,4000.538044,5.527228,155.17499,0.0,0.0,0.0,4161.240262
2021,Scotford Hydrogen Facility,Alberta,Industrial Gas Manufacturing,Air Products Canada Ltd,966385.2871,623.37436,497.6753,0.0,0.0,0.0,967506.3368
2021,Sheerness Mine,Alberta,Subbituminous Coal Mining,Sheerness Mine,5291.57888,355.298692,118.44652,0.0,0.0,0.0,5765.324092
2021,Paintearth Mine,Alberta,Subbituminous Coal Mining,Paintearth Mine,2921.52721,2.212168,62.3227,0.0,0.0,0.0,2986.062078
2021,Fort McMurray Class 1 Composting Facility,Alberta,Waste Treatment and Disposal,Fort McMurray Class 1 Composting Facility,33.6,2716.112,1924.43,0.0,0.0,0.0,4674.142
2021,Tourmaline 08-12-057-25-W5,Alberta,Oil and gas extraction (except oil sands),Tourmaline 08-12-057-25-W5,43748.93829,3957.684388,289.49395,0.0,0.0,0.0,47996.11663
2021,West Pembina Battery and Compressor,Alberta,Oil and gas extraction (except oil sands),West Pembina Battery and Compressor,10047.57348,3522.71612,88.47025,0.0,0.0,0.0,13658.75985
2021,Granada Gas Plant,Alberta,Oil and gas extraction (except oil sands),Granada Gas Plant,9448.95649,2510.34168,69.43795,0.0,0.0,0.0,12028.73612
2021,Wapiti Compressor Station 07-22,Alberta,Oil and gas extraction (except oil sands),Wapiti Compressor Station 07-22,23971.93274,4929.80936,2236.7484,0.0,0.0,0.0,31138.4905
2021,Eta Lake Gas Plant,Alberta,Oil and gas extraction (except oil sands),Eta Lake Gas Plant,11182.07442,3945.77484,105.6025,0.0,0.0,0.0,15233.45176
2021,Gibbons Site,Alberta,All Other Basic Inorganic Chemical Manufacturing,Gibbons Site,19927.4,11.312,84.8,0.0,0.0,0.0,20023.512
2021,Edmonton Plant,Alberta,All Other Non-Metallic Mineral Product Manufacturing,Edmonton Plant,18507.7836,10.0436,83.793,0.0,0.0,0.0,18601.6202
2021,ALBERTA DISTILLERS,Alberta,Distilleries,ALBERTA DISTILLERS,26281.999,13.972,116.865,0.0,0.0,0.0,26412.836
2021,Jenner 11-21-20-8W4,Alberta,Conventional Oil and Gas Extraction,Jenner 11-21-20-8W4,10554.7289,783.98838,63.908195,0.0,0.0,0.0,11402.62547
2021,Mitsue Sour GP 10-30-72-4W5,Alberta,Oil and gas extraction (except oil sands),Mitsue Sour GP 10-30-72-4W5,34035.9703,2908.112788,212.89676,0.0,0.0,0.0,37156.97984
2021,Scots Lake 13-7-16-11W4,Alberta,Conventional Oil and Gas Extraction,Scots Lake 13-7-16-11W4,13384.21608,1019.963252,79.13642,0.0,0.0,0.0,14483.31575
2021,Acheson Sour Gas Plant 05-02-053-26W4,Alberta,Oil and gas extraction (except oil sands),Acheson Sour Gas Plant 05-02-053-26W4,6049.0786,1277.3012,30.793,0.0,0.0,0.0,7357.1728
2021,Slave Lake Sour Gas Plant 09-15,Alberta,Conventional Oil and Gas Extraction,Slave Lake Sour Gas Plant 09-15,32242.6371,2805.7904,329.024,0.0,0.0,0.0,35377.4515
2021,Pembalta #7 Sour Gas Plant 04-34,Alberta,Oil and gas extraction (except oil sands),Pembalta #7 Sour Gas Plant 04-34,9350.875777,2179.713788,198.380855,0.0,0.0,0.0,11728.97042
2021,Willesden Green Sweet Gas Plant 14-01,Alberta,Oil and gas extraction (except oil sands),Willesden Green Sweet Gas Plant 14-01,17044.12768,3460.836568,111.917185,0.0,0.0,0.0,20616.88144
2021,Hussar Gas Plant 13-36-024-21W4,Alberta,Oil and gas extraction (except oil sands),Hussar Gas Plant 13-36-024-21W4,24904.99,5260.08,559.15,0.0,0.0,0.0,30724.22
2021,Obed 01-21,Alberta,Oil and gas extraction (except oil sands),Obed 01-21,11013.55087,1080.243836,73.75798,0.0,0.0,0.0,12167.55269
2021,LRE - Edson Gas Plant 01-13,Alberta,Conventional Oil and Gas Extraction,LRE - Edson Gas Plant 01-13,14760.992,1142.988,51.145,0.0,0.0,0.0,15955.125
2021,THE CALGARY AIRPORT AUTHORITY - CALGARY,Alberta,Scheduled Air Transportation,THE CALGARY AIRPORT AUTHORITY - CALGARY,13207.65,32.76,5.3,0.0,0.0,0.0,13245.71
2021,3 CDSG/BS 3 DIV Edmonton,Alberta,Defence Services,DND,17639.4494,9.478,84.853,0.0,0.0,0.0,17733.7804
2021,Leduc 02/10-22,Alberta,Oil and gas extraction (except oil sands),Leduc 02/10-22,10070.9427,1109.192,65.4815,0.0,0.0,0.0,11245.6162
2021,Lator #1 01-21-063-02W6,Alberta,Oil and gas extraction (except oil sands),ARC,24864.7,6420.4,2279.0,0.0,0.0,0.0,33564.1
2021,Bantry Sour Gas Plant & Power Plant,Alberta,Oil and gas extraction (except oil sands),Campus Energy,26505.97853,5094.7932,2000.41345,0.0,0.0,0.0,33601.18518
2021,Edmonton Ethane Extraction Plant,Alberta,Oil and gas extraction (except oil sands),Edmonton Ethane Extraction Plant,7926.06224,4412.39484,38.5628,0.0,0.0,0.0,12377.01988
2021,Willesden Green Comp Stn 08-04,Alberta,Oil and gas extraction (except oil sands),Willesden Green Comp Stn 08-04,11416.04218,3006.29756,686.6309,0.0,0.0,0.0,15108.97064
2021,Fort McMurray WWTP,Alberta,Sewage Treatment Facilities,Fort McMurray WWTP,72.194824,11121.15914,7.361965,0.0,0.0,0.0,11200.71593
2021,Steen River Gas Plant,Alberta,Oil and gas extraction (except oil sands),Steen River Gas Plant,3564.43,1005.816,1494.6,0.0,0.0,0.0,6064.846
2021,Alberta Capital Region Wastewater Commission Treatment Plant,Alberta,Sewage Treatment Facilities,Alberta Capital Region Wastewater Commission Treatment Plant,7113.439,10073.6888,323.00744,0.0,0.0,0.0,17510.13524
2021,Innisfail Plant,Alberta,Glass Manufacturing,Innisfail Plant,22301.98702,13.43958,90.856045,0.0,0.0,0.0,22406.28265
2021,Waste Management Facility,Alberta,Waste Treatment and Disposal,Waste Management Facility,365.07,47850.6,37.1,0.0,0.0,0.0,48252.77
2021,Lethbridge,Alberta,Oilseed Processing,Lethbridge,32754.33,17.7352,156.8005,0.0,0.0,0.0,32928.8657
2021,Red Deer Regional Hospital Centre,Alberta,General (except Paediatric) Hospitals,Red Deer Regional Hospital Centre,15038.658,8.12,55.65,0.0,0.0,0.0,15102.428
2021,Hexion Canada Inc.- Edmonton Facility,Alberta,Resin and Synthetic Rubber Manufacturing,Hexion Canada Inc.- Edmonton Facility,16632.331,4.69,28.7525,49.53,0.0,0.0,16715.3035
2021,Cargill High River Plant,Alberta,Animal (except Poultry) Slaughtering,Cargill High River Plant,40684.37,20956.6308,1144.241645,54.3156,0.0,0.0,62839.55805
2021,Valhalla 03-27-075-09W6 BTY,Alberta,Oil and gas extraction (except oil sands),Valhalla 03-27-075-09W6 BTY,11427.32241,5084.07312,254.86375,0.0,0.0,0.0,16766.25928
2021,Trilogy Presley 03-29-059-19,Alberta,Oil and gas extraction (except oil sands),Trilogy Presley 03-29-059-19,14843.35993,4061.41092,1799.11945,0.0,0.0,0.0,20703.8903
2021,Beiseker Compressor Station 04-15,Alberta,Oil and gas extraction (except oil sands),Beiseker Compressor Station 04-15,10545.9173,5089.7952,290.016,0.0,0.0,0.0,15925.7285
2021,Joffre Compressor Station 04-22,Alberta,Oil and gas extraction (except oil sands),Joffre Compressor Station 04-22,7914.597,2968.4816,842.5675,0.0,0.0,0.0,11725.6461
2021,McCain Foods Coaldale FF plant,Alberta,Frozen Food Manufacturing,McCain Foods Coaldale FF plant,27178.0,19.32,121.9,0.0,0.0,0.0,27319.22
2021,Ferrier Comp Stn 09-03,Alberta,Oil and gas extraction (except oil sands),Ferrier Comp Stn 09-03,38636.83578,5273.38588,2547.44765,0.0,0.0,0.0,46457.66931
2021,Portable Plant 020008,Alberta,"Highway, Street and Bridge Construction",Portable Plant 020008,4944.408573,4.026652,80.13176,0.0,0.0,0.0,5028.566985
2021,Spray Lake Sawmills (1980) Ltd.,Alberta,Wood Preservation,Spray Lake Sawmills (1980) Ltd.,10727.82854,122.044412,12092.11165,0.0,0.0,0.0,22941.9846
2021,4 WG/ 4 Esc Cold Lake,Alberta,Defence Services,DND,18238.3041,12.6812,197.69,0.0,0.0,0.0,18448.6753
2021,Swan Hills Treatment Center,Alberta,Waste Treatment and Disposal,Swan Hills Treatment Center,26740.5,477.204,8268.0,0.0,0.0,0.0,35485.704
2021,Channel Lake 12-29,Alberta,Oil and gas extraction (except oil sands),Channel Lake 12-29,12006.2489,5029.4692,498.518,0.0,0.0,0.0,17534.2361
